time,nb_alive,nb_infected,nb_healthy
1030,129,69,60
1031,129,69,60
1032,129,70,59
1033,129,70,59
1034,129,70,59
1035,129,70,59
1036,129,70,59
1037,129,70,59
1038,129,70,59
1039,129,70,59
1040,129,70,59
1041,129,70,59
1042,129,70,59
1043,130,70,60
1044,130,70,60
1045,130,70,60
1046,130,70,60
1047,130,70,60
1048,130,70,60
1049,131,70,61
1050,131,70,61
1051,131,70,61
1052,131,70,61
1053,131,71,60
1054,131,72,59
1055,131,72,59
1056,131,72,59
1057,131,73,58
1058,132,73,59
1059,132,73,59
1060,132,73,59
1061,132,73,59
1062,132,73,59
1063,133,73,60
1064,133,73,60
1065,133,73,60
1066,133,73,60
1067,135,73,62
1068,135,73,62
1069,135,73,62
1070,135,73,62
1071,135,73,62
1072,135,73,62
1073,135,73,62
1074,136,73,63
1075,136,73,63
1076,136,73,63
1077,137,73,64
1078,137,73,64
1079,137,73,64
1080,138,73,65
1081,138,74,64
1082,138,75,63
1083,138,75,63
1084,138,75,63
1085,139,75,64
1086,141,76,65
1087,142,76,66
1088,142,77,65
1089,143,77,66
1090,144,77,67
1091,144,79,65
1092,144,79,65
1093,144,79,65
1094,144,79,65
1095,144,79,65
1096,145,79,66
1097,146,81,65
1098,146,82,64
1099,146,83,63
1100,146,84,62
1101,146,84,62
1102,146,85,61
1103,146,85,61
1104,146,85,61
1105,146,85,61
1106,147,85,62
1107,147,85,62
1108,147,85,62
1109,147,85,62
1110,147,85,62
1111,147,85,62
1112,147,85,62
1113,147,85,62
1114,147,86,61
1115,147,86,61
1116,147,86,61
1117,147,86,61
1118,148,86,62
1119,148,86,62
1120,149,86,63
1121,149,86,63
1122,149,86,63
1123,149,86,63
1124,149,86,63
1125,149,86,63
1126,149,87,62
1127,150,87,63
1128,150,89,61
1129,150,89,61
1130,150,89,61
1131,150,90,60
1132,150,90,60
1133,150,90,60
1134,150,90,60
1135,150,90,60
1136,150,90,60
1137,150,90,60
1138,150,90,60
1139,150,90,60
1140,150,90,60
1141,150,90,60
1142,150,90,60
1143,150,90,60
1144,150,90,60
1145,150,90,60
1146,150,90,60
1147,150,90,60
1148,150,90,60
1149,150,90,60
1150,150,90,60
1151,150,90,60
1152,150,90,60
1153,150,90,60
1154,150,90,60
1155,150,90,60
1156,150,90,60
1157,150,90,60
1158,150,90,60
1159,150,90,60
1160,150,90,60
1161,150,90,60
1162,150,91,59
1163,150,91,59
1164,150,91,59
1165,150,91,59
1166,150,91,59
1167,150,91,59
1168,150,91,59
1169,150,91,59
1170,150,91,59
1171,150,91,59
1172,150,91,59
1173,150,91,59
1174,150,91,59
1175,150,91,59
1176,150,91,59
1177,150,91,59
1178,150,91,59
1179,150,91,59
1180,150,91,59
1181,150,91,59
1182,150,91,59
1183,150,91,59
1184,150,91,59
1185,150,91,59
1186,150,91,59
1187,150,92,58
1188,150,92,58
1189,150,92,58
1190,150,94,56
1191,150,95,55
1192,150,95,55
1193,150,95,55
1194,150,95,55
1195,150,95,55
1196,150,95,55
1197,150,95,55
1198,150,95,55
1199,150,95,55
1200,150,95,55
1201,150,97,53
1202,150,97,53
1203,150,97,53
1204,150,97,53
1205,150,97,53
1206,150,97,53
1207,150,97,53
1208,150,98,52
1209,150,98,52
1210,150,98,52
1211,150,98,52
1212,150,98,52
1213,150,98,52
1214,150,98,52
1215,150,98,52
1216,150,99,51
1217,150,99,51
1218,150,99,51
1219,150,99,51
1220,150,100,50
1221,150,100,50
1222,150,100,50
1223,150,100,50
1224,150,100,50
1225,150,100,50
1226,150,100,50
1227,150,100,50
1228,150,100,50
1229,150,100,50
1230,150,100,50
1231,150,100,50
1232,150,100,50
1233,150,100,50
1234,150,100,50
1235,150,100,50
1236,150,100,50
1237,150,100,50
1238,150,100,50
1239,150,100,50
1240,150,100,50
1241,150,100,50
1242,150,100,50
1243,150,100,50
1244,150,100,50
1245,150,100,50
1246,150,100,50
1247,150,100,50
1248,150,100,50
1249,150,100,50
1250,150,100,50
1251,150,100,50
1252,150,100,50
1253,150,100,50
1254,150,100,50
1255,150,100,50
1256,150,100,50
1257,150,101,49
1258,150,101,49
1259,150,101,49
1260,150,101,49
1261,150,101,49
1262,150,101,49
1263,150,101,49
1264,150,101,49
1265,150,101,49
1266,150,101,49
1267,150,101,49
1268,150,101,49
1269,150,101,49
1270,150,101,49
1271,150,101,49
1272,150,101,49
1273,150,101,49
1274,150,101,49
1275,150,101,49
1276,150,101,49
1277,150,101,49
1278,150,101,49
1279,150,102,48
1280,150,102,48
1281,150,102,48
1282,150,102,48
1283,150,102,48
1284,150,102,48
1285,150,103,47
1286,150,104,46
1287,150,104,46
1288,150,104,46
1289,150,104,46
1290,150,104,46
1291,150,104,46
1292,150,104,46
1293,150,104,46
1294,150,104,46
1295,150,104,46
1296,150,104,46
1297,150,104,46
1298,150,104,46
1299,150,104,46
1300,150,104,46
1301,150,104,46
1302,150,104,46
1303,150,104,46
1304,150,104,46
1305,150,104,46
1306,150,104,46
1307,150,104,46
1308,150,104,46
1309,150,104,46
1310,150,104,46
1311,150,104,46
1312,150,104,46
1313,150,104,46
1314,150,104,46
1315,150,104,46
1316,150,104,46
1317,150,104,46
1318,150,104,46
1319,150,104,46
1320,150,104,46
1321,150,104,46
1322,150,104,46
1323,150,104,46
1324,150,104,46
1325,150,104,46
1326,150,104,46
1327,150,104,46
1328,150,104,46
1329,150,104,46
1330,150,104,46
1331,150,104,46
1332,150,104,46
1333,150,104,46
1334,150,104,46
1335,150,104,46
1336,150,104,46
1337,150,105,45
1338,150,105,45
1339,150,105,45
1340,150,105,45
1341,150,105,45
1342,150,105,45
1343,150,105,45
1344,150,105,45
1345,150,105,45
1346,150,105,45
1347,150,105,45
1348,150,105,45
1349,150,105,45
1350,150,105,45
1351,150,105,45
1352,150,105,45
1353,150,105,45
1354,150,105,45
1355,150,105,45
1356,150,105,45
1357,150,105,45
1358,150,105,45
1359,150,105,45
1360,150,105,45
1361,150,105,45
1362,150,105,45
1363,150,105,45
1364,150,105,45
1365,150,105,45
1366,150,105,45
1367,150,105,45
1368,150,105,45
1369,150,105,45
1370,150,106,44
1371,150,106,44
1372,150,106,44
1373,150,106,44
1374,150,106,44
1375,150,106,44
1376,150,106,44
1377,150,106,44
1378,150,106,44
1379,150,106,44
1380,150,106,44
1381,150,106,44
1382,150,106,44
1383,150,106,44
1384,150,106,44
1385,150,106,44
1386,150,106,44
1387,150,106,44
1388,150,107,43
1389,150,107,43
1390,150,107,43
1391,150,107,43
1392,150,107,43
1393,150,107,43
1394,150,107,43
1395,150,107,43
1396,150,107,43
1397,150,107,43
1398,150,107,43
1399,150,107,43
1400,150,107,43
1401,150,107,43
1402,150,107,43
1403,150,107,43
1404,150,107,43
1405,150,107,43
1406,150,107,43
1407,150,107,43
1408,150,107,43
1409,150,107,43
1410,150,107,43
1411,150,107,43
1412,150,107,43
1413,150,107,43
1414,150,108,42
1415,150,108,42
1416,150,108,42
1417,150,108,42
1418,150,109,41
1419,150,109,41
1420,150,109,41
1421,150,109,41
1422,150,109,41
1423,150,109,41
1424,150,109,41
1425,150,109,41
1426,150,109,41
1427,150,109,41
1428,150,109,41
1429,150,109,41
1430,150,109,41
1431,150,109,41
1432,150,109,41
1433,150,109,41
1434,150,109,41
1435,150,109,41
1436,150,109,41
1437,150,109,41
1438,150,109,41
1439,150,109,41
1440,150,109,41
1441,150,109,41
1442,150,109,41
1443,150,109,41
1444,150,109,41
1445,150,109,41
1446,150,109,41
1447,150,109,41
1448,150,109,41
1449,150,109,41
1450,150,110,40
1451,150,110,40
1452,150,110,40
1453,150,110,40
1454,150,110,40
1455,150,111,39
1456,150,111,39
1457,150,111,39
1458,150,111,39
1459,150,111,39
1460,150,111,39
1461,150,111,39
1462,150,111,39
1463,150,111,39
1464,150,111,39
1465,150,111,39
1466,150,111,39
1467,150,111,39
1468,150,112,38
1469,150,112,38
1470,150,112,38
1471,150,112,38
1472,150,112,38
1473,150,112,38
1474,150,112,38
1475,150,112,38
1476,150,112,38
1477,150,112,38
1478,150,112,38
1479,150,112,38
1480,150,113,37
1481,150,114,36
1482,150,114,36
1483,150,114,36
1484,150,114,36
1485,150,114,36
1486,150,114,36
1487,150,114,36
1488,150,114,36
1489,150,114,36
1490,150,114,36
1491,150,114,36
1492,150,114,36
1493,150,114,36
1494,150,114,36
1495,150,114,36
1496,150,114,36
1497,150,115,35
1498,150,115,35
1499,150,115,35
1500,150,115,35
1501,150,115,35
1502,150,115,35
1503,150,115,35
1504,150,115,35
1505,150,115,35
1506,150,116,34
1507,150,116,34
1508,150,116,34
1509,150,116,34
1510,150,116,34
1511,150,116,34
1512,150,116,34
1513,150,116,34
1514,150,116,34
1515,150,116,34
1516,150,116,34
1517,150,116,34
1518,150,116,34
1519,150,116,34
1520,150,116,34
1521,150,116,34
1522,150,116,34
1523,150,116,34
1524,150,116,34
1525,150,116,34
1526,150,116,34
1527,150,116,34
1528,150,116,34
1529,150,116,34
1530,150,116,34
1531,150,116,34
1532,150,116,34
1533,150,116,34
1534,150,116,34
1535,150,116,34
1536,150,116,34
1537,150,116,34
1538,150,116,34
1539,150,116,34
1540,150,116,34
1541,150,116,34
1542,150,117,33
1543,150,117,33
1544,150,117,33
1545,150,117,33
1546,150,117,33
1547,150,117,33
